timestamp,run_id,client_id,client_round,train-loss,train-accuracy,val-loss,val-accuracy,local-test-loss,local-test-accuracy,ga_best_fitness,batch_size,optimizer,lr,weight_decay,momentum,num-examples,ga_ran,ga_time_s,local_train_time_s,total_visit_time_s
2026-05-18T21:42:45,20260518_214131,0,1,1.2223790454300583,0.6752615419604275,0.7544964584437284,0.7490909090909091,2.2325221977233887,0.367,0.0,64,sgd,0.01,0.0,0.9,4397,0,0.0,60.69,62.633
2026-05-18T21:43:29,20260518_214131,3,1,1.127178218074334,0.7116666666666667,0.6760029115312086,0.7609289617486339,3.3571692600250245,0.323,0.0,64,sgd,0.01,0.0,0.9,2925,0,0.0,41.322,42.907
2026-05-18T21:43:41,20260518_214131,2,1,1.526004725559578,0.5446397990638201,0.9047195205949757,0.671689497716895,1.9382356777191163,0.447,0.0,64,sgd,0.01,0.0,0.9,8759,0,0.0,116.126,118.52
2026-05-18T21:44:01,20260518_214131,6,1,1.315368186073733,0.6096950386891216,0.8111531186103821,0.7054545454545454,2.1659782009124755,0.401,0.0,64,sgd,0.01,0.0,0.9,2197,0,0.0,29.906,31.378
2026-05-18T21:44:14,20260518_214131,7,1,1.6429492255838791,0.551825495049505,0.9978299483214275,0.6349009900990099,1.943688014984131,0.454,0.0,64,sgd,0.01,0.0,0.9,3232,0,0.0,31.332,32.43
2026-05-18T21:45:10,20260518_214131,1,1,1.4348762170915512,0.7826620095124851,0.5003587327870971,0.8370986920332937,2.6202863197326662,0.334,0.0,128,lion,0.0005,0.0001,0.95,3364,0,0.0,48.278,49.811
2026-05-18T21:45:23,20260518_214131,0,1,1.7589929873241954,0.6674437116215601,0.7132986315813932,0.7627272727272727,1.9015398826599121,0.435,0.0,128,lion,0.0005,0.0001,0.95,4397,0,0.0,60.635,62.175
2026-05-18T21:45:44,20260518_214131,8,1,2.785292568418138,0.5845645412130638,1.1341877457518015,0.65527950310559,3.0627092304229735,0.228,0.0,128,lion,0.0005,0.0001,0.95,1286,0,0.0,19.397,20.877
2026-05-18T21:45:50,20260518_214131,3,2,1.7043307405913997,0.7101282051282052,0.6803814700392427,0.7663934426229508,3.3149191589355467,0.336,0.0,128,lion,0.0005,0.0001,0.95,2925,0,0.0,37.838,39.456
2026-05-18T21:46:44,20260518_214131,9,1,1.9106600435555767,0.5665216086434574,0.7948603349354653,0.7205952952472395,1.9000461435317992,0.428,0.0,128,lion,0.0005,0.0001,0.95,8330,0,0.0,58.259,59.773
2026-05-18T21:47:41,20260518_214131,1,1,0.9063324958847905,0.8203032104637337,0.47081820172447086,0.8537455410225921,2.522129514694214,0.322,0.0,128,radam,0.005,0.0001,0.7,3364,0,0.0,49.035,50.603
2026-05-18T21:48:26,20260518_214131,3,1,0.9291037921263622,0.7949572649572649,0.6848915701355439,0.773224043715847,3.1810608291625977,0.343,0.0,128,radam,0.005,0.0001,0.7,2925,0,0.0,42.502,44.181
2026-05-18T21:48:52,20260518_214131,2,1,1.6116417814133333,0.5934467404954904,0.9414679826666775,0.6602739726027397,1.7504414701461792,0.441,0.0,128,radam,0.005,0.0001,0.7,8759,0,0.0,119.33,121.601
2026-05-18T21:49:12,20260518_214131,5,1,1.1754943528526964,0.7339905362776026,0.6309260415549838,0.7894073139974779,1.9079593963623047,0.483,0.0,128,radam,0.005,0.0001,0.7,3170,0,0.0,44.513,46.262
2026-05-18T21:50:00,20260518_214131,9,1,1.6086491023614053,0.6172869147659064,0.8683617366544913,0.7105136821891502,2.0967837200164796,0.41,0.0,128,radam,0.005,0.0001,0.7,8330,0,0.0,65.753,67.248
2026-05-18T21:51:12,20260518_214131,0,2,0.7831915435240381,0.7964236979758926,0.5300230931151997,0.8363636363636363,1.5000264301300048,0.529,0.0,64,radam,0.001,0.0,0.9,4397,0,0.0,64.301,65.913
2026-05-18T21:51:49,20260518_214131,4,1,0.7428069175922707,0.8048480308219178,0.542508111295537,0.8085470085470086,1.649933201789856,0.557,0.0,64,radam,0.001,0.0,0.9,2336,0,0.0,34.963,36.437
2026-05-18T21:52:10,20260518_214131,2,2,1.1124882854887892,0.6854663774403471,0.7167896780249191,0.7342465753424657,1.3860436611175537,0.555,0.0,64,radam,0.001,0.0,0.9,8759,0,0.0,121.98,124.029
2026-05-18T21:52:22,20260518_214131,6,2,0.7230138201105443,0.8151456531634046,0.40028448939323424,0.8618181818181818,1.3141334581375121,0.59,0.0,64,radam,0.001,0.0,0.9,2197,0,0.0,31.076,32.56
2026-05-18T21:52:27,20260518_214131,8,2,0.7722359993965778,0.7957814930015552,0.6157485431765918,0.8043478260869565,1.5778298406600952,0.498,0.0,64,radam,0.001,0.0,0.9,1286,0,0.0,15.137,16.128
2026-05-18T21:53:24,20260518_214131,1,2,0.5770759297962279,0.8728819857312723,0.2819533492665512,0.9191438763376932,1.7950861225128174,0.477,0.0,64,radam,0.001,0.0,0.9,3364,0,0.0,49.048,50.517
2026-05-18T21:53:37,20260518_214131,0,2,0.6935716121507716,0.8225778940186491,0.5088801700418646,0.8309090909090909,1.4003542041778565,0.57,0.0,64,radam,0.001,0.0,0.9,4397,0,0.0,61.976,63.568
2026-05-18T21:54:22,20260518_214131,3,2,0.573963652346124,0.8568376068376068,0.3597176609143533,0.8784153005464481,2.2092100162506103,0.461,0.0,64,radam,0.001,0.0,0.9,2925,0,0.0,43.297,44.869
2026-05-18T21:55:29,20260518_214131,2,2,0.998689366894772,0.7258962210297979,0.6680130635766678,0.7579908675799086,1.2994221034049989,0.599,0.0,64,radam,0.001,0.0,0.9,8759,0,0.0,122.85,125.146
2026-05-18T21:55:56,20260518_214131,9,2,1.0540928717707099,0.7179921968787515,0.6125824118656318,0.7916466634661545,1.4253190698623657,0.55,0.0,64,radam,0.001,0.0,0.9,8330,0,0.0,92.193,93.589
2026-05-18T21:56:39,20260518_214131,4,2,1.703904683459295,0.6935466609589042,0.6651082413828271,0.7760683760683761,1.6563584728240968,0.511,0.0,64,radam,0.01,0.0001,0.95,2336,0,0.0,34.757,36.096
2026-05-18T21:57:06,20260518_214131,0,3,1.8890041291276543,0.6714236979758926,0.6735393029993231,0.7818181818181819,1.862428804397583,0.487,0.0,64,radam,0.01,0.0001,0.95,4397,0,0.0,62.002,63.611
2026-05-18T21:57:26,20260518_214131,5,1,1.8063289770098514,0.6774447949526814,0.8375573029734599,0.7061790668348046,1.999164514541626,0.445,0.0,64,radam,0.01,0.0001,0.95,3170,0,0.0,44.825,46.464
2026-05-18T21:57:27,20260518_214131,8,3,1.7306096336426298,0.7056765163297045,0.8580910818917411,0.7111801242236024,2.216199192047119,0.381,0.0,64,radam,0.01,0.0001,0.95,1286,0,0.0,19.161,20.447
2026-05-18T21:58:26,20260518_214131,9,2,2.6491276276462217,0.5040816326530613,0.9688733343716373,0.6303408545367258,1.8900704107284545,0.388,0.0,64,radam,0.01,0.0001,0.95,8330,0,0.0,58.19,59.49
2026-05-18T21:59:22,20260518_214131,1,3,2.815547643267017,0.7616304994054697,0.5308647581002942,0.83115338882283,2.439240488052368,0.341,0.0,64,adamw,0.005,0.0001,0.9,3364,0,0.0,48.616,50.075
2026-05-18T21:59:35,20260518_214131,0,4,3.1268578088718,0.620224016374801,0.7201736502213911,0.7618181818181818,1.488488000869751,0.511,0.0,64,adamw,0.005,0.0001,0.9,4397,0,0.0,61.418,63.027
2026-05-18T22:00:05,20260518_214131,3,3,2.9969497860216685,0.6551282051282051,0.7342492439707772,0.7418032786885246,3.168691831588745,0.336,0.0,64,adamw,0.005,0.0001,0.9,2925,0,0.0,40.76,42.364
2026-05-18T22:00:10,20260518_214131,4,1,3.647031920209323,0.5733090753424658,0.7584243261916006,0.7521367521367521,1.9559686679840087,0.467,0.0,64,adamw,0.005,0.0001,0.9,2336,0,0.0,32.733,34.219
2026-05-18T22:01:05,20260518_214131,9,3,3.298546963722623,0.45819327731092435,1.1240273132612657,0.5789726356216994,2.1573536729812623,0.355,0.0,64,adamw,0.005,0.0001,0.9,8330,0,0.0,58.781,60.184
2026-05-18T22:01:59,20260518_214131,5,2,0.6233195197836082,0.8436908517350158,0.4070862589913689,0.8587641866330391,1.2756653270721436,0.655,0.0,64,radam,0.001,0.0,0.7,3170,0,0.0,46.128,47.619
2026-05-18T22:02:01,20260518_214131,1,4,0.4728548429711466,0.888339774078478,0.2628451605614244,0.9274673008323424,1.78519260597229,0.483,0.0,64,radam,0.001,0.0,0.7,3364,0,0.0,47.89,49.136
2026-05-18T22:02:33,20260518_214131,6,1,0.6169211598088593,0.8538916704597178,0.3362171177430586,0.8909090909090909,1.1294000539779663,0.638,0.0,64,radam,0.001,0.0,0.7,2197,0,0.0,31.337,32.785
