timestamp,run_id,client_id,client_round,train-loss,train-accuracy,val-loss,val-accuracy,local-test-loss,local-test-accuracy,ga_best_fitness,batch_size,optimizer,lr,weight_decay,momentum,num-examples,ga_ran,ga_time_s,local_train_time_s,total_visit_time_s
2026-05-20T21:46:40,20260520_214546,4,1,8.286648217326771,0.459200143472023,1.3692806685893104,0.5186246418338109,2.643880584716797,0.182,0.0,128,adamw,0.01,1e-05,0.7,2788,0,0.0,39.837,41.616
2026-05-20T21:47:02,20260520_214546,6,1,11.020370766554704,0.4719778117827085,1.3515367420441513,0.5076452599388379,3.0317654399871827,0.2,0.0,128,adamw,0.01,1e-05,0.7,1307,0,0.0,19.85,21.364
2026-05-20T21:47:10,20260520_214546,1,1,6.267105961935788,0.34209912264327047,1.3674305019093984,0.467910447761194,3.3618533096313477,0.249,0.0,128,adamw,0.01,1e-05,0.7,5357,0,0.0,69.922,72.151
2026-05-20T21:47:40,20260520_214546,9,1,10.086926647549278,0.4538370874803562,1.4150662222666721,0.5564853556485355,2.431319345474243,0.218,0.0,128,adamw,0.01,1e-05,0.7,1909,0,0.0,27.84,29.381
2026-05-20T21:47:54,20260520_214546,8,1,6.037157048760468,0.6143872968349017,0.9399825431935496,0.6946107784431138,4.21038362121582,0.208,0.0,128,adamw,0.01,1e-05,0.7,4676,0,0.0,50.04,51.46
2026-05-20T21:48:46,20260520_214546,0,1,5.080779661350628,0.36672238140719515,1.5781216903497244,0.4669211195928753,2.7169873008728027,0.267,0.0,128,lion,0.003,0.0,0.7,3141,0,0.0,45.137,46.823
2026-05-20T21:49:14,20260520_214546,1,2,4.406492438315455,0.3079848795967893,1.3331717480474443,0.47388059701492535,3.1943462009429933,0.265,0.0,128,lion,0.003,0.0,0.7,5357,0,0.0,72.932,74.784
2026-05-20T21:49:36,20260520_214546,6,1,6.782917080759181,0.4250191277735272,1.3807867083709904,0.47706422018348627,3.276618869781494,0.197,0.0,128,lion,0.003,0.0,0.7,1307,0,0.0,19.808,21.296
2026-05-20T21:50:09,20260520_214546,2,1,4.801010997424276,0.3839615513767629,1.3052357351163475,0.5473472128945601,2.326555624008179,0.28,0.0,128,lion,0.003,0.0,0.7,5956,0,0.0,79.816,82.021
2026-05-20T21:50:26,20260520_214546,8,1,3.793496949140897,0.5412745936698032,0.7822468440893677,0.7476475620188195,3.493533926010132,0.226,0.0,128,lion,0.003,0.0,0.7,4676,0,0.0,48.183,49.51
2026-05-20T21:51:18,20260520_214546,0,2,1.6432935813550393,0.5776026743075454,1.0331599318040843,0.6463104325699746,2.255989412307739,0.361,0.0,64,sgd,0.01,0.0001,0.95,3141,0,0.0,44.714,46.147
2026-05-20T21:51:46,20260520_214546,1,3,1.5050842467349859,0.5193905170804555,1.0205745839360933,0.6231343283582089,2.698285816192627,0.376,0.0,64,sgd,0.01,0.0001,0.95,5357,0,0.0,72.432,74.182
2026-05-20T21:52:28,20260520_214546,4,1,1.5251574824260845,0.5957675753228121,0.892082190445296,0.6848137535816619,2.099065980911255,0.351,0.0,64,sgd,0.01,0.0001,0.95,2788,0,0.0,39.814,41.399
2026-05-20T21:52:55,20260520_214546,3,1,1.4293608799441626,0.636965596660429,0.7799920642863215,0.7363270005757052,1.9595614433288575,0.419,0.0,64,sgd,0.01,0.0001,0.95,6947,0,0.0,93.879,95.904
2026-05-20T21:53:14,20260520_214546,8,2,1.1725640734251337,0.7358586398631308,0.5353374942640039,0.8306244653550042,3.2048619117736816,0.306,0.0,64,sgd,0.01,0.0001,0.95,4676,0,0.0,44.974,46.012
2026-05-20T21:54:47,20260520_214546,2,2,1.552425681619015,0.616961887172599,0.8662766959140411,0.7145735392881128,1.8429345111846924,0.46,0.0,128,adam,0.001,1e-05,0.5,5956,0,0.0,84.402,86.385
2026-05-20T21:54:59,20260520_214546,3,1,1.4722105307305857,0.6834604865409529,0.7074136167129842,0.7587795048934945,1.793040587425232,0.468,0.0,128,adam,0.001,1e-05,0.5,6947,0,0.0,96.46,98.333
2026-05-20T21:55:27,20260520_214546,4,2,1.64231106028538,0.6397058823529411,0.8015910428028052,0.7091690544412608,1.9100465965270996,0.385,0.0,128,adam,0.001,1e-05,0.5,2788,0,0.0,38.233,40.012
