timestamp,run_id,server_round,phase,num_replies,train-loss,train-accuracy,val-loss,val-accuracy,hp_lr,hp_batch_size,hp_weight_decays,hp_momentum,eval-loss,eval-acc
2026-05-20T15:03:56,20260520_150302,1,train,5,1.661836540916494,0.7283512260328335,0.7920224226107571,0.789379809635194,,,,,,
2026-05-20T15:03:59,20260520_150302,1,evaluate,10,,,,,,,,,2.1681807096481327,0.4720000000000001
2026-05-20T15:04:25,20260520_150302,2,train,5,1.1301543601527047,0.783968596307345,0.6130690057840447,0.8247911526525455,,,,,,
2026-05-20T15:04:28,20260520_150302,2,evaluate,10,,,,,,,,,1.0404557874679565,0.6898
2026-05-20T15:04:52,20260520_150302,3,train,5,0.840304993218844,0.8223090893908396,0.5213647888207426,0.841736574285649,,,,,,
2026-05-20T15:04:56,20260520_150302,3,evaluate,10,,,,,,,,,0.8328402712345124,0.7323
2026-05-20T15:05:20,20260520_150302,4,train,5,0.7402447322796697,0.8307862013638185,0.4912928003243604,0.8397668461229413,,,,,,
2026-05-20T15:05:23,20260520_150302,4,evaluate,10,,,,,,,,,0.6742136461257934,0.7899
2026-05-20T15:05:50,20260520_150302,5,train,5,0.6377372259305696,0.8589618123516428,0.42586147623323956,0.8659453188908646,,,,,,
2026-05-20T15:05:53,20260520_150302,5,evaluate,10,,,,,,,,,0.6673461552619934,0.7758
2026-05-20T15:06:17,20260520_150302,6,train,5,0.6170003915450017,0.8573970352901542,0.44972081873620584,0.8531665187832153,,,,,,
2026-05-20T15:06:20,20260520_150302,6,evaluate,10,,,,,,,,,0.610863786482811,0.8019000000000001
2026-05-20T15:06:44,20260520_150302,7,train,5,0.6088376167684211,0.8546675025942579,0.4577537966375808,0.8459706251389152,,,,,,
2026-05-20T15:06:47,20260520_150302,7,evaluate,10,,,,,,,,,0.588227264738083,0.8098
2026-05-20T15:07:10,20260520_150302,8,train,5,0.546164122796132,0.8727403804768873,0.4200967251816809,0.859224965718929,,,,,,
2026-05-20T15:07:13,20260520_150302,8,evaluate,10,,,,,,,,,0.5619331854820252,0.8177000000000001
2026-05-20T15:07:41,20260520_150302,9,train,5,0.541331588164381,0.8689263249086594,0.42149448305392906,0.8587283071474626,,,,,,
2026-05-20T15:07:44,20260520_150302,9,evaluate,10,,,,,,,,,0.5680631773233413,0.8090000000000002
2026-05-20T15:08:08,20260520_150302,10,train,5,0.5037605199409116,0.8805677273887518,0.424534145193253,0.8630651876413458,,,,,,
2026-05-20T15:08:11,20260520_150302,10,evaluate,10,,,,,,,,,0.58858474547863,0.8
2026-05-20T15:08:36,20260520_150302,11,train,5,0.468759005765147,0.9001620920682947,0.36217829162035803,0.8888697637722833,,,,,,
2026-05-20T15:08:40,20260520_150302,11,evaluate,10,,,,,,,,,0.5494973668575287,0.8168000000000001
2026-05-20T15:09:01,20260520_150302,12,train,5,0.47484775954489933,0.8965984610003498,0.3717100102777846,0.8771457368051958,,,,,,
2026-05-20T15:09:04,20260520_150302,12,evaluate,10,,,,,,,,,0.561298949623108,0.8154
2026-05-20T15:09:29,20260520_150302,13,train,5,0.461558035304986,0.8978379637472472,0.36994149590459635,0.8789357975836694,,,,,,
2026-05-20T15:09:32,20260520_150302,13,evaluate,10,,,,,,,,,0.5324572895526887,0.8233
2026-05-20T15:09:56,20260520_150302,14,train,5,0.4694540151323523,0.8873811021146136,0.4067759822485411,0.8656229811696603,,,,,,
2026-05-20T15:10:00,20260520_150302,14,evaluate,10,,,,,,,,,0.5205102901220322,0.8302999999999999
2026-05-20T15:10:22,20260520_150302,15,train,5,0.4334839001636068,0.9046913893242372,0.3501602868078059,0.8846295017939128,,,,,,
2026-05-20T15:10:25,20260520_150302,15,evaluate,10,,,,,,,,,0.5557628576755523,0.8077000000000001
2026-05-20T15:10:53,20260520_150302,16,train,5,0.46956611901195044,0.8927104422987073,0.3861171511646514,0.8701568660415684,,,,,,
2026-05-20T15:10:57,20260520_150302,16,evaluate,10,,,,,,,,,0.5323405505657196,0.8136
2026-05-20T15:11:21,20260520_150302,17,train,5,0.4167978176844382,0.9055216194804654,0.36737897368678535,0.8776290654613981,,,,,,
2026-05-20T15:11:24,20260520_150302,17,evaluate,10,,,,,,,,,0.5189885371446611,0.8292
2026-05-20T15:11:47,20260520_150302,18,train,5,0.40654740879652873,0.9143615310389193,0.3882983166519681,0.881868173850072,,,,,,
2026-05-20T15:11:51,20260520_150302,18,evaluate,10,,,,,,,,,0.5431132693767549,0.8161
2026-05-20T15:12:19,20260520_150302,19,train,5,0.4144382309219821,0.9055013182530283,0.3599092819346053,0.8780765077708338,,,,,,
2026-05-20T15:12:22,20260520_150302,19,evaluate,10,,,,,,,,,0.5193017374277116,0.8286
2026-05-20T15:12:48,20260520_150302,20,train,5,0.411564875314702,0.9079113924050634,0.37105479013017695,0.8749391508125958,,,,,,
2026-05-20T15:12:51,20260520_150302,20,evaluate,10,,,,,,,,,0.5297562252044677,0.8267
