timestamp,run_id,server_round,phase,num_replies,train-loss,train-accuracy,val-loss,val-accuracy,hp_lr,hp_batch_size,hp_weight_decays,hp_momentum,eval-loss,eval-acc
2026-05-20T14:14:24,20260520_141332,1,train,5,1.5685351601040776,0.6781863063531246,0.9425807962472639,0.7639899556148163,,,,,,
2026-05-20T14:14:27,20260520_141332,1,evaluate,10,,,,,,,,,2.118123093986511,0.5212000000000001
2026-05-20T14:14:52,20260520_141332,2,train,5,0.8892921687252766,0.7963060638026991,0.6615131162172544,0.8216464890427109,,,,,,
2026-05-20T14:14:55,20260520_141332,2,evaluate,10,,,,,,,,,1.2195024072647096,0.6619
2026-05-20T14:15:18,20260520_141332,3,train,5,0.6066091819421094,0.8452607076350094,0.5490789813379385,0.842421482883614,,,,,,
2026-05-20T14:15:21,20260520_141332,3,evaluate,10,,,,,,,,,0.9362171098709107,0.7234999999999999
2026-05-20T14:15:40,20260520_141332,4,train,5,0.5110707968982138,0.8699593295538575,0.5078178437185792,0.8557113239707287,,,,,,
2026-05-20T14:15:44,20260520_141332,4,evaluate,10,,,,,,,,,0.7602105415344239,0.7702000000000001
2026-05-20T14:16:07,20260520_141332,5,train,5,0.43483603275857785,0.8795272944514972,0.46977058584274906,0.8615811477442077,,,,,,
2026-05-20T14:16:10,20260520_141332,5,evaluate,10,,,,,,,,,0.747729789686203,0.7689000000000001
2026-05-20T14:16:31,20260520_141332,6,train,5,0.3756684265337234,0.8975349872773537,0.43507786234826806,0.8731341587630137,,,,,,
2026-05-20T14:16:34,20260520_141332,6,evaluate,10,,,,,,,,,0.6895138184070586,0.7830000000000001
2026-05-20T14:16:59,20260520_141332,7,train,5,0.3366825975679681,0.9053965598749045,0.4102742234490372,0.8782701220774065,,,,,,
2026-05-20T14:17:02,20260520_141332,7,evaluate,10,,,,,,,,,0.6575787545204164,0.7944
2026-05-20T14:17:24,20260520_141332,8,train,5,0.32814732229148463,0.9085491249422923,0.412085401620935,0.8784630317970573,,,,,,
2026-05-20T14:17:27,20260520_141332,8,evaluate,10,,,,,,,,,0.6562171720027924,0.7881
2026-05-20T14:17:50,20260520_141332,9,train,5,0.27222401473237307,0.9278070946936383,0.35680861353776056,0.8956660337133673,,,,,,
2026-05-20T14:17:53,20260520_141332,9,evaluate,10,,,,,,,,,0.5978157648324968,0.8099000000000001
2026-05-20T14:18:16,20260520_141332,10,train,5,0.25521239877244584,0.9287399830482355,0.36497265712471927,0.8918317379182887,,,,,,
2026-05-20T14:18:19,20260520_141332,10,evaluate,10,,,,,,,,,0.617080652141571,0.8073000000000001
2026-05-20T14:18:38,20260520_141332,11,train,5,0.2860525857100287,0.9230639691535817,0.4073625891116425,0.8831555163925584,,,,,,
2026-05-20T14:18:42,20260520_141332,11,evaluate,10,,,,,,,,,0.5711417193889619,0.8131000000000002
2026-05-20T14:19:05,20260520_141332,12,train,5,0.2556274956799232,0.926755714943234,0.38697399606047866,0.8838946906861043,,,,,,
2026-05-20T14:19:08,20260520_141332,12,evaluate,10,,,,,,,,,0.5756598168849945,0.8152000000000001
2026-05-20T14:19:32,20260520_141332,13,train,5,0.2359739084216249,0.932039160785517,0.38659487066572573,0.8855820520011921,,,,,,
2026-05-20T14:19:35,20260520_141332,13,evaluate,10,,,,,,,,,0.5844285893201828,0.8157000000000001
2026-05-20T14:19:59,20260520_141332,14,train,5,0.22539440500454783,0.9360513716847785,0.3684543281693533,0.8896809447579531,,,,,,
2026-05-20T14:20:03,20260520_141332,14,evaluate,10,,,,,,,,,0.6030415974140168,0.8113
2026-05-20T14:20:25,20260520_141332,15,train,5,0.21691783951302535,0.9409198355601234,0.35018510713612466,0.8985721956010018,,,,,,
2026-05-20T14:20:28,20260520_141332,15,evaluate,10,,,,,,,,,0.5691290340185166,0.8218000000000001
2026-05-20T14:20:49,20260520_141332,16,train,5,0.2183709247473856,0.9417440348044491,0.35650581989093333,0.8959655239530762,,,,,,
2026-05-20T14:20:52,20260520_141332,16,evaluate,10,,,,,,,,,0.550328189086914,0.8281000000000001
2026-05-20T14:21:15,20260520_141332,17,train,5,0.184726202983712,0.9488520006301198,0.34843883054678804,0.8993523818927986,,,,,,
2026-05-20T14:21:18,20260520_141332,17,evaluate,10,,,,,,,,,0.5700921512842178,0.825
2026-05-20T14:21:40,20260520_141332,18,train,5,0.21127946438923312,0.9406012144907041,0.38936194186119977,0.8862271291169085,,,,,,
2026-05-20T14:21:43,20260520_141332,18,evaluate,10,,,,,,,,,0.5595571401357651,0.8261000000000001
2026-05-20T14:22:06,20260520_141332,19,train,5,0.19804871984533007,0.9445133450863022,0.3848386858121594,0.8902924988978695,,,,,,
2026-05-20T14:22:09,20260520_141332,19,evaluate,10,,,,,,,,,0.6011150393486023,0.8097
2026-05-20T14:22:31,20260520_141332,20,train,5,0.1692910781274921,0.9530636375153078,0.3800725751491316,0.8932602533906042,,,,,,
2026-05-20T14:22:34,20260520_141332,20,evaluate,10,,,,,,,,,0.5812648315191269,0.8209
