timestamp,run_id,server_round,phase,num_replies,train-loss,train-accuracy,val-loss,val-accuracy,hp_lr,hp_batch_size,hp_weight_decays,hp_momentum,eval-loss,eval-acc
2026-05-19T18:23:15,20260519_180833,1,train,5,1.7560870409237614,0.5885633293721529,0.8823580828564138,0.6917458459004919,,,,,,
2026-05-19T18:23:20,20260519_180833,1,evaluate,10,,,,,,,,,2.50264497833252,0.1264
2026-05-19T18:29:16,20260519_180833,2,train,5,1.699838133672124,0.5886362460551503,0.8940237847597039,0.6841835715076253,,,,,,
2026-05-19T18:29:22,20260519_180833,2,evaluate,10,,,,,,,,,1.782008930969238,0.36339999999999995
2026-05-19T18:36:54,20260519_180833,3,train,5,1.2220954844855232,0.7005193216684634,0.6718958972586226,0.7654250594228267,,,,,,
2026-05-19T18:37:00,20260519_180833,3,evaluate,10,,,,,,,,,1.230077199459076,0.5539000000000001
2026-05-19T18:45:38,20260519_180833,4,train,5,1.2127577419341924,0.7115348815562899,0.6313981328397338,0.7832186045613495,,,,,,
2026-05-19T18:45:44,20260519_180833,4,evaluate,10,,,,,,,,,0.9838662358283997,0.6460000000000001
2026-05-19T18:51:26,20260519_180833,5,train,5,0.9903750439532475,0.7652852583283463,0.5368519196043292,0.8176774035486211,,,,,,
2026-05-19T18:51:32,20260519_180833,5,evaluate,10,,,,,,,,,0.8968777938842774,0.6875
2026-05-19T18:57:10,20260519_180833,6,train,5,1.0221843777321398,0.7659399307329813,0.5565165684914487,0.8102604333895626,,,,,,
2026-05-19T18:57:16,20260519_180833,6,evaluate,10,,,,,,,,,0.8761772738933562,0.6968000000000001
2026-05-19T19:01:14,20260519_180833,7,train,5,0.8685280663562485,0.7928872960108794,0.5284413794487597,0.8198906806211079,,,,,,
2026-05-19T19:01:19,20260519_180833,7,evaluate,10,,,,,,,,,0.7758155815124512,0.7305000000000001
2026-05-19T19:05:16,20260519_180833,8,train,5,1.007939718121567,0.7867737868574075,0.46388880404410887,0.8442459948198108,,,,,,
2026-05-19T19:05:22,20260519_180833,8,evaluate,10,,,,,,,,,0.7493720321655275,0.7467
2026-05-19T19:11:43,20260519_180833,9,train,5,1.1066891996561243,0.7684062889596895,0.5027072113254936,0.8324654739260631,,,,,,
2026-05-19T19:11:49,20260519_180833,9,evaluate,10,,,,,,,,,0.6914964564800262,0.7612
2026-05-19T19:13:49,20260519_180833,10,train,5,0.9655321181197514,0.7974359759833354,0.49963107810989665,0.8307642935035958,,,,,,
2026-05-19T19:13:55,20260519_180833,10,evaluate,10,,,,,,,,,0.6874433890342714,0.7644
2026-05-19T19:18:37,20260519_180833,11,train,5,1.0427611562360504,0.7732374923308607,0.5279577709257968,0.81917274376749,,,,,,
2026-05-19T19:18:43,20260519_180833,11,evaluate,10,,,,,,,,,0.6232754735946655,0.7845000000000001
2026-05-19T19:25:50,20260519_180833,12,train,5,0.9570684847499992,0.8037843597356575,0.4296483384701296,0.856028993907963,,,,,,
2026-05-19T19:25:56,20260519_180833,12,evaluate,10,,,,,,,,,0.6873735427856446,0.7711
2026-05-19T19:27:44,20260519_180833,13,train,5,1.0672765940252897,0.7967477588448643,0.4911035688318266,0.8418702570581894,,,,,,
2026-05-19T19:27:49,20260519_180833,13,evaluate,10,,,,,,,,,0.5960510355472566,0.7977
2026-05-19T19:33:14,20260519_180833,14,train,5,0.8785644110527473,0.8256602167504048,0.430254421956177,0.859732506100363,,,,,,
2026-05-19T19:33:20,20260519_180833,14,evaluate,10,,,,,,,,,0.6243075999259949,0.7968000000000002
2026-05-19T19:36:12,20260519_180833,15,train,5,0.735285575573376,0.8454052969502408,0.40497910641472384,0.8696186452906592,,,,,,
2026-05-19T19:36:17,20260519_180833,15,evaluate,10,,,,,,,,,0.6941988332986833,0.7837000000000001
2026-05-19T19:39:59,20260519_180833,16,train,5,0.993080434558137,0.8127134820172794,0.45498333335406027,0.847393266153666,,,,,,
2026-05-19T19:40:04,20260519_180833,16,evaluate,10,,,,,,,,,0.542103193807602,0.8189000000000001
2026-05-19T19:41:59,20260519_180833,17,train,5,0.5460132404124519,0.8868762761613067,0.3882642701519227,0.8750033675791936,,,,,,
2026-05-19T19:42:04,20260519_180833,17,evaluate,10,,,,,,,,,0.6449101081848145,0.7955000000000001
2026-05-19T19:46:27,20260519_180833,18,train,5,0.5544734882745981,0.8831138586611339,0.3715103313823386,0.8823442017802662,,,,,,
2026-05-19T19:46:33,20260519_180833,18,evaluate,10,,,,,,,,,0.6527101956844331,0.7985000000000001
2026-05-19T19:53:43,20260519_180833,19,train,5,0.7485582382873909,0.8557409116884259,0.40599147222431625,0.8753975494514418,,,,,,
2026-05-19T19:53:49,20260519_180833,19,evaluate,10,,,,,,,,,0.6681754257202148,0.7973000000000001
2026-05-19T19:58:21,20260519_180833,20,train,5,1.1225194943286905,0.8045258095933772,0.4747236548740841,0.8420898919432325,,,,,,
2026-05-19T19:58:27,20260519_180833,20,evaluate,10,,,,,,,,,0.568460016965866,0.8191
