timestamp,run_id,client_id,client_round,train-loss,train-accuracy,val-loss,val-accuracy,local-test-loss,local-test-accuracy,ga_best_fitness,batch_size,optimizer,lr,weight_decay,momentum,num-examples,ga_ran,ga_time_s,local_train_time_s,total_visit_time_s
2026-05-20T20:53:50,20260520_205247,1,1,1.9362781976441565,0.7314580856123662,0.7356284407458039,0.7598097502972652,3.244261558532715,0.192,0.0,128,lion,0.001,1e-05,0.95,3364,0,0.0,47.777,49.679
2026-05-20T20:54:01,20260520_205247,0,1,2.2750908782977204,0.5728337502842847,0.884161752354015,0.6872727272727273,2.331637201309204,0.322,0.0,128,lion,0.001,1e-05,0.95,4397,0,0.0,59.246,61.271
2026-05-20T20:54:25,20260520_205247,4,1,2.9803802456757795,0.5127354452054794,1.0397569286517607,0.6615384615384615,2.5318057174682616,0.306,0.0,128,lion,0.001,1e-05,0.95,2336,0,0.0,32.804,34.514
2026-05-20T20:54:47,20260520_205247,7,1,2.729164241121547,0.43529548267326734,1.2031870690902862,0.573019801980198,2.012503377914429,0.379,0.0,128,lion,0.001,1e-05,0.95,3232,0,0.0,44.077,45.781
2026-05-20T20:55:34,20260520_205247,9,1,2.394337340366511,0.42345438175270106,1.0133724808692932,0.6509841574651944,2.370375244140625,0.381,0.0,128,lion,0.001,1e-05,0.95,8330,0,0.0,67.123,68.68
2026-05-20T20:56:31,20260520_205247,1,2,0.9998758243536411,0.7925832342449465,0.493261934885939,0.8382877526753865,2.600229410171509,0.307,0.0,64,adamw,0.0005,0.001,0.9,3364,0,0.0,49.546,51.058
2026-05-20T20:57:16,20260520_205247,3,1,1.1639169477066422,0.7298290598290599,0.631031186039982,0.7786885245901639,3.131485507965088,0.36,0.0,64,adamw,0.0005,0.001,0.9,2925,0,0.0,43.445,45.107
2026-05-20T20:57:42,20260520_205247,2,1,1.5418827169231253,0.5574551889485101,0.9080806037606713,0.6634703196347032,1.8371679525375366,0.437,0.0,64,adamw,0.0005,0.001,0.9,8759,0,0.0,120.643,122.77
2026-05-20T20:58:04,20260520_205247,5,1,1.3778015987871197,0.6631703470031546,0.7240548643458536,0.755359394703657,2.173864429473877,0.377,0.0,64,adamw,0.0005,0.001,0.9,3170,0,0.0,45.449,47.133
2026-05-20T20:58:52,20260520_205247,9,1,1.5170661845127074,0.5917767106842737,0.8545154999839647,0.7085933749399904,2.167852621078491,0.406,0.0,64,adamw,0.0005,0.001,0.9,8330,0,0.0,67.618,69.003
2026-05-20T20:59:47,20260520_205247,1,1,3.346740983701206,0.7471016646848989,0.8197098369405613,0.7395957193816884,3.477942077636719,0.137,0.0,128,adam,0.005,0.0,0.5,3364,0,0.0,47.536,49.172
2026-05-20T21:00:00,20260520_205247,0,1,3.538601755140206,0.607488060040937,0.9827495228160511,0.6763636363636364,2.1982679653167723,0.328,0.0,128,adam,0.005,0.0,0.5,4397,0,0.0,60.073,62.012
2026-05-20T21:00:48,20260520_205247,5,2,3.827293231176089,0.559384858044164,1.1146093129660712,0.587641866330391,2.3728563804626464,0.302,0.0,128,adam,0.005,0.0,0.5,3170,0,0.0,45.8,47.62
2026-05-20T21:01:23,20260520_205247,6,1,4.166917606008069,0.5087619481110606,0.9784140419960022,0.6181818181818182,2.28782527923584,0.329,0.0,128,adam,0.005,0.0,0.5,2197,0,0.0,32.455,34.1
2026-05-20T21:01:34,20260520_205247,2,2,3.2889411306919496,0.44706872930699854,1.4322310410678114,0.4429223744292237,2.2638877296447752,0.319,0.0,128,adam,0.005,0.0,0.5,8759,0,0.0,104.798,106.328
2026-05-20T21:02:22,20260520_205247,3,1,0.6436767550729788,0.8124358974358974,0.4672908613590595,0.8360655737704918,2.7385206356048584,0.433,0.0,64,sgd,0.005,0.0,0.9,2925,0,0.0,40.674,42.13
2026-05-20T21:02:40,20260520_205247,0,2,0.752987079672246,0.7845974528087333,0.5531684203581376,0.8209090909090909,1.6064590148925781,0.518,0.0,64,sgd,0.005,0.0,0.9,4397,0,0.0,58.771,60.511
2026-05-20T21:02:54,20260520_205247,4,1,0.7691129088810046,0.7808219178082192,0.5715101342934829,0.8102564102564103,1.87306893825531,0.536,0.0,64,sgd,0.005,0.0,0.9,2336,0,0.0,30.505,31.977
2026-05-20T21:03:01,20260520_205247,8,1,0.9176688696580764,0.7412519440124417,0.6850730717552375,0.7950310559006211,2.098953107833862,0.447,0.0,64,sgd,0.005,0.0,0.9,1286,0,0.0,17.956,19.631
2026-05-20T21:03:53,20260520_205247,9,2,1.022052850900721,0.6999099639855942,0.6289784078179101,0.786365818530965,1.4583828954696656,0.541,0.0,64,sgd,0.005,0.0,0.9,8330,0,0.0,57.21,58.587
2026-05-20T21:04:49,20260520_205247,1,2,2.2562290516446093,0.7800609393579072,0.508295413500914,0.8287752675386445,2.7518931350708007,0.278,0.0,128,adamw,0.003,1e-05,0.9,3364,0,0.0,47.747,49.343
