timestamp,run_id,server_round,phase,num_replies,train-loss,train-accuracy,val-loss,val-accuracy,hp_lr,hp_batch_size,hp_weight_decays,hp_momentum,eval-loss,eval-acc
2026-05-20T23:37:55,20260520_233702,1,train,5,3.493958842515277,0.6329361656243261,0.8614190161688742,0.7773762386935608,,,,,,
2026-05-20T23:37:58,20260520_233702,1,evaluate,10,,,,,,,,,3.631758826446534,0.253
2026-05-20T23:38:20,20260520_233702,2,train,5,1.0708176946719044,0.7960675003766762,0.6618263577199146,0.8209363102797764,,,,,,
2026-05-20T23:38:24,20260520_233702,2,evaluate,10,,,,,,,,,1.1533341103076933,0.6745
2026-05-20T23:38:44,20260520_233702,3,train,5,3.8301313384291684,0.686512493565121,0.6897093047529161,0.8040284449120848,,,,,,
2026-05-20T23:38:48,20260520_233702,3,evaluate,10,,,,,,,,,2.899115696525574,0.4986000000000001
2026-05-20T23:39:04,20260520_233702,4,train,5,55.07179935286916,0.4203740257111044,0.7469574416527807,0.7929999662864408,,,,,,
2026-05-20T23:39:07,20260520_233702,4,evaluate,10,,,,,,,,,2.7474862001419065,0.35710000000000003
2026-05-20T23:39:33,20260520_233702,5,train,5,1.5088990689711843,0.7785316487261544,0.576106398543166,0.8310345091071987,,,,,,
2026-05-20T23:39:37,20260520_233702,5,evaluate,10,,,,,,,,,0.9212195199012756,0.7243
2026-05-20T23:39:53,20260520_233702,6,train,5,0.5596864977987241,0.8403582420566671,0.5863254006656952,0.8265198694580946,,,,,,
2026-05-20T23:39:57,20260520_233702,6,evaluate,10,,,,,,,,,0.8110363302707673,0.7469
2026-05-20T23:40:21,20260520_233702,7,train,5,0.8675354208114198,0.8345991756587782,0.4922363770585946,0.853708177271078,,,,,,
2026-05-20T23:40:24,20260520_233702,7,evaluate,10,,,,,,,,,0.7432031637191774,0.7720000000000001
2026-05-20T23:40:43,20260520_233702,8,train,5,0.6057631788613907,0.8634828640533017,0.4843833878997835,0.8580571622935657,,,,,,
2026-05-20T23:40:46,20260520_233702,8,evaluate,10,,,,,,,,,0.6766752550363541,0.7859
2026-05-20T23:41:12,20260520_233702,9,train,5,0.8266285626830239,0.8488453999754992,0.4562801291812832,0.8612501613426939,,,,,,
2026-05-20T23:41:15,20260520_233702,9,evaluate,10,,,,,,,,,0.6311250748634338,0.7937000000000001
2026-05-20T23:41:41,20260520_233702,10,train,5,0.7500667407867224,0.8568148018546059,0.4160186363023888,0.866043376618936,,,,,,
2026-05-20T23:41:44,20260520_233702,10,evaluate,10,,,,,,,,,0.6164768255472184,0.8046000000000001
2026-05-20T23:42:01,20260520_233702,11,train,5,0.3512507542010781,0.8922919885235048,0.40097835235980045,0.864835250174865,,,,,,
2026-05-20T23:42:04,20260520_233702,11,evaluate,10,,,,,,,,,0.6085192825317384,0.8097999999999999
2026-05-20T23:42:22,20260520_233702,12,train,5,0.4522873079221176,0.8987233142104768,0.44915308143532423,0.8591914814558499,,,,,,
2026-05-20T23:42:25,20260520_233702,12,evaluate,10,,,,,,,,,0.6180908045291902,0.7997000000000002
2026-05-20T23:42:43,20260520_233702,13,train,5,0.3111412453514775,0.9049229203025015,0.41638929374353684,0.8709100890589723,,,,,,
2026-05-20T23:42:46,20260520_233702,13,evaluate,10,,,,,,,,,0.5729662777900696,0.8154999999999999
2026-05-20T23:43:08,20260520_233702,14,train,5,0.30932506142908955,0.9030300493847827,0.4007322474708739,0.8710113128615934,,,,,,
2026-05-20T23:43:11,20260520_233702,14,evaluate,10,,,,,,,,,0.566787266778946,0.8130000000000001
2026-05-20T23:43:36,20260520_233702,15,train,5,23.30378756697091,0.6157776309813798,0.4357024141561555,0.8600239155031191,,,,,,
2026-05-20T23:43:39,20260520_233702,15,evaluate,10,,,,,,,,,0.6002271669387818,0.8099000000000001
2026-05-20T23:44:00,20260520_233702,16,train,5,0.5091409881990306,0.8820019001623056,0.4128296520746241,0.8726085067557268,,,,,,
2026-05-20T23:44:03,20260520_233702,16,evaluate,10,,,,,,,,,0.5487456321001053,0.8228000000000002
2026-05-20T23:44:24,20260520_233702,17,train,5,0.5306181325370468,0.8725852902082409,0.4024826477327123,0.869292473561051,,,,,,
2026-05-20T23:44:27,20260520_233702,17,evaluate,10,,,,,,,,,0.5434680579662322,0.8202
2026-05-20T23:44:55,20260520_233702,18,train,5,1.6738905953605085,0.8304432578249141,0.3959780495375012,0.8701291432250333,,,,,,
2026-05-20T23:44:58,20260520_233702,18,evaluate,10,,,,,,,,,0.5407089586257935,0.8219
2026-05-20T23:45:17,20260520_233702,19,train,5,0.33937828190955277,0.9095035537368081,0.38144639559724036,0.8744650351177925,,,,,,
2026-05-20T23:45:21,20260520_233702,19,evaluate,10,,,,,,,,,0.5473740245342256,0.8191999999999999
2026-05-20T23:45:41,20260520_233702,20,train,5,28.02553335473181,0.6179482643393481,0.4058141786994557,0.8685975211342942,,,,,,
2026-05-20T23:45:44,20260520_233702,20,evaluate,10,,,,,,,,,0.6031137389659882,0.812
