timestamp,run_id,client_id,client_round,train-loss,train-accuracy,val-loss,val-accuracy,local-test-loss,local-test-accuracy,ga_best_fitness,batch_size,optimizer,lr,weight_decay,momentum,num-examples,ga_ran,ga_time_s,local_train_time_s,total_visit_time_s
2026-05-19T10:32:01,20260519_102736,3,1,1.2736125501812015,0.7032051282051283,0.7699598002303494,0.7377049180327869,3.39944225692749,0.315,0.752645134567693,128,radam,0.005,0.0,0.0,2925,1,211.316,40.21,253.186
2026-05-19T10:32:40,20260519_102736,1,1,0.8345453741824017,0.7973394768133175,0.48563253284209407,0.8573127229488704,2.6413700885772706,0.318,0.8762680618546322,64,radam,0.0005,0.0,0.0,3364,1,242.29,48.078,292.071
2026-05-19T10:35:57,20260519_102736,6,1,2.0946499990790226,0.5844902139280838,0.738939982544292,0.7472727272727273,2.1159580173492434,0.4,0.7635153338271066,64,lion,0.0005,1e-05,0.0,2197,1,162.552,32.153,196.242
2026-05-19T10:36:31,20260519_102736,5,1,1.9098433740037473,0.6273659305993691,0.8688043328131283,0.6973518284993695,2.4391403217315673,0.328,0.7098723017474242,128,adamw,0.001,0.0,0.0,3170,1,224.412,42.363,268.49
2026-05-19T10:38:35,20260519_102736,7,1,1.839488410123504,0.5241336633663366,1.0999326918384817,0.6027227722772277,1.8991782913208008,0.411,0.6546091547376195,64,radam,0.003,1e-05,0.0,3232,1,132.845,23.514,157.338
2026-05-19T10:39:26,20260519_102736,5,2,1.6347820626260354,0.6574526813880126,0.7549373235407874,0.7440100882723834,2.2880390968322755,0.358,0.7098723017474242,128,adamw,0.001,0.0,0.0,3170,1,0.001,43.141,44.724
2026-05-19T10:40:14,20260519_102736,7,2,1.6403083727501406,0.5817605198019802,1.081759547243024,0.6361386138613861,1.8093218927383423,0.437,0.6546091547376195,64,radam,0.003,1e-05,0.0,3232,1,0.001,46.068,47.649
2026-05-19T10:41:57,20260519_102736,4,1,0.9236339840986957,0.7022153253424658,0.7553331278328203,0.7435897435897436,2.200096831321716,0.442,0.7743183580633337,128,sgd,0.003,0.001,0.9,2336,1,164.47,29.418,195.366
2026-05-19T10:42:14,20260519_102736,8,1,0.9472662963401844,0.6986780715396579,0.8625607955159608,0.7018633540372671,2.3782525520324707,0.32,0.7328936301684061,64,sgd,0.003,0.001,0.7,1286,1,98.499,18.768,118.82
2026-05-19T10:47:46,20260519_102736,9,1,1.8221839147705992,0.5471188475390156,0.9309522373654553,0.6802688430148823,2.2167315769195555,0.381,0.7046679864929202,128,adam,0.001,0.0001,0.0,8330,1,291.542,55.551,348.457
