timestamp,run_id,client_id,client_round,train-loss,train-accuracy,val-loss,val-accuracy,local-test-loss,local-test-accuracy,ga_best_fitness,batch_size,optimizer,lr,weight_decay,momentum,num-examples,ga_ran,ga_time_s,local_train_time_s,total_visit_time_s
2026-05-27T18:13:51,20260527_181307,4,1,1.6037041393123364,0.5272596843615495,1.236163638382723,0.5702005730659025,2.279514305114746,0.26,0.5884903763960997,128,adam,0.003,1e-05,0.0,2788,1,26.638,4.851,32.223
2026-05-27T18:14:24,20260527_181307,3,1,1.5060793228294072,0.5693464804951778,1.142627079183505,0.6298215313759356,2.353278726577759,0.25,0.665743562016133,128,adam,0.003,0.0,0.0,6947,1,54.629,10.333,65.824
2026-05-27T18:14:43,20260527_181307,6,1,1.8315057606531084,0.4928270849273145,1.1920699861800634,0.5565749235474006,3.1564959774017334,0.203,0.6325158273454667,128,lion,0.005,0.001,0.0,1307,1,15.037,2.689,18.371
2026-05-27T18:14:46,20260527_181307,5,1,1.862356619826644,0.4102356538945854,1.5264247233919102,0.44964028776978415,1.7142833843231202,0.413,0.504637973316474,128,lion,0.0005,0.001,0.0,5559,1,45.484,8.519,54.869
2026-05-27T18:15:07,20260527_181307,9,1,1.6007423736916093,0.5103457307490833,1.266760889456362,0.602510460251046,2.4279725456237795,0.255,0.6084827118958914,64,adam,0.001,0.0001,0.0,1909,1,19.569,3.623,23.867
2026-05-27T18:15:21,20260527_181307,3,2,1.317305144002468,0.610317403195624,1.0688774013697724,0.6476683937823834,2.196299620628357,0.288,0.665743562016133,128,adam,0.003,0.0,0.0,6947,1,0.001,10.363,11.258
2026-05-27T18:15:24,20260527_181307,6,2,1.7603620409555079,0.5220925784238715,1.0736902347033905,0.617737003058104,2.7245588645935057,0.246,0.6325158273454667,128,lion,0.005,0.001,0.0,1307,1,0.001,2.71,3.341
2026-05-27T18:16:03,20260527_181307,1,1,1.4872072180533156,0.48116949785327606,1.2373348179148205,0.5186567164179104,2.2735236854553222,0.338,0.5877933347420615,128,adam,0.003,1e-05,0.0,5357,1,44.215,8.289,53.308
2026-05-27T18:16:07,20260527_181307,9,2,1.3598770435300405,0.5627291775798847,1.1287374698467334,0.6317991631799164,2.0415607471466064,0.327,0.6084827118958914,64,adam,0.001,0.0001,0.0,1909,1,0.001,3.681,4.356
2026-05-27T18:16:12,20260527_181307,8,1,0.8894421025900324,0.7268231394354149,0.7449368539021707,0.7467921300256629,2.775750072479248,0.255,0.7850897972582191,64,radam,0.001,0.001,0.0,4676,1,39.135,7.545,47.453
